,path,mask,gender,age,mask_error,age_error,gender_error,id
2042,/opt/ml/input/data/train/images_segmented/006566_female_Asian_19/mask4.jpg,0,1,0,False,False,False,2042
2043,/opt/ml/input/data/train/images_segmented/006566_female_Asian_19/mask5.jpg,0,1,0,False,False,False,2043
2044,/opt/ml/input/data/train/images_segmented/006608_male_Asian_19/mask5.jpeg,0,0,0,False,False,False,2044
2045,/opt/ml/input/data/train/images_segmented/006608_male_Asian_19/normal.jpeg,2,0,0,False,False,False,2045
2046,/opt/ml/input/data/train/images_segmented/006608_male_Asian_19/mask2.jpeg,0,0,0,False,False,False,2046
2047,/opt/ml/input/data/train/images_segmented/006608_male_Asian_19/mask4.jpeg,0,0,0,False,False,False,2047
2048,/opt/ml/input/data/train/images_segmented/006608_male_Asian_19/mask3.jpeg,0,0,0,False,False,False,2048
2049,/opt/ml/input/data/train/images_segmented/006608_male_Asian_19/mask1.jpeg,0,0,0,False,False,False,2049
2050,/opt/ml/input/data/train/images_segmented/006608_male_Asian_19/incorrect_mask.jpeg,1,0,0,False,False,False,2050
2051,/opt/ml/input/data/train/images_segmented/006499_female_Asian_18/incorrect_mask.jpg,1,1,0,False,False,False,2051
2052,/opt/ml/input/data/train/images_segmented/006499_female_Asian_18/normal.jpg,2,1,0,False,False,False,2052
2053,/opt/ml/input/data/train/images_segmented/006499_female_Asian_18/mask1.jpg,0,1,0,False,False,False,2053
2054,/opt/ml/input/data/train/images_segmented/006499_female_Asian_18/mask2.jpg,0,1,0,False,False,False,2054
2055,/opt/ml/input/data/train/images_segmented/006499_female_Asian_18/mask4.jpg,0,1,0,False,False,False,2055
2056,/opt/ml/input/data/train/images_segmented/006499_female_Asian_18/mask3.jpg,0,1,0,False,False,False,2056
2057,/opt/ml/input/data/train/images_segmented/006499_female_Asian_18/mask5.jpg,0,1,0,False,False,False,2057
2058,/opt/ml/input/data/train/images_segmented/006433_female_Asian_18/mask3.jpg,0,1,0,False,False,False,2058
2059,/opt/ml/input/data/train/images_segmented/006433_female_Asian_18/normal.jpg,2,1,0,False,False,False,2059
2060,/opt/ml/input/data/train/images_segmented/006433_female_Asian_18/mask4.jpg,0,1,0,False,False,False,2060
2061,/opt/ml/input/data/train/images_segmented/006433_female_Asian_18/mask1.jpg,0,1,0,False,False,False,2061
2062,/opt/ml/input/data/train/images_segmented/006433_female_Asian_18/mask5.jpg,0,1,0,False,False,False,2062
2063,/opt/ml/input/data/train/images_segmented/006433_female_Asian_18/incorrect_mask.jpg,1,1,0,False,False,False,2063
2064,/opt/ml/input/data/train/images_segmented/006433_female_Asian_18/mask2.jpg,0,1,0,False,False,False,2064
2065,/opt/ml/input/data/train/images_segmented/006373_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2065
2066,/opt/ml/input/data/train/images_segmented/006373_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2066
2067,/opt/ml/input/data/train/images_segmented/006373_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2067
2068,/opt/ml/input/data/train/images_segmented/006373_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2068
2069,/opt/ml/input/data/train/images_segmented/006373_male_Asian_19/normal.jpg,2,0,0,False,False,False,2069
2070,/opt/ml/input/data/train/images_segmented/006373_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2070
2071,/opt/ml/input/data/train/images_segmented/006373_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2071
2072,/opt/ml/input/data/train/images_segmented/006248_male_Asian_20/incorrect_mask.png,1,0,0,False,False,False,2072
2073,/opt/ml/input/data/train/images_segmented/006248_male_Asian_20/mask4.png,0,0,0,False,False,False,2073
2074,/opt/ml/input/data/train/images_segmented/006248_male_Asian_20/mask5.png,0,0,0,False,False,False,2074
2075,/opt/ml/input/data/train/images_segmented/006248_male_Asian_20/mask2.png,0,0,0,False,False,False,2075
2076,/opt/ml/input/data/train/images_segmented/006248_male_Asian_20/normal.png,2,0,0,False,False,False,2076
2077,/opt/ml/input/data/train/images_segmented/006248_male_Asian_20/mask1.png,0,0,0,False,False,False,2077
2078,/opt/ml/input/data/train/images_segmented/006248_male_Asian_20/mask3.png,0,0,0,False,False,False,2078
2079,/opt/ml/input/data/train/images_segmented/006956_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2079
2080,/opt/ml/input/data/train/images_segmented/006956_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2080
2081,/opt/ml/input/data/train/images_segmented/006956_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2081
2082,/opt/ml/input/data/train/images_segmented/006956_male_Asian_19/normal.jpg,2,0,0,False,False,False,2082
2083,/opt/ml/input/data/train/images_segmented/006956_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2083
2084,/opt/ml/input/data/train/images_segmented/006956_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2084
2085,/opt/ml/input/data/train/images_segmented/006956_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2085
2086,/opt/ml/input/data/train/images_segmented/006448_female_Asian_18/mask4.jpg,0,1,0,False,False,False,2086
2087,/opt/ml/input/data/train/images_segmented/006448_female_Asian_18/mask5.jpg,0,1,0,False,False,False,2087
2088,/opt/ml/input/data/train/images_segmented/006448_female_Asian_18/mask1.jpg,0,1,0,False,False,False,2088
2089,/opt/ml/input/data/train/images_segmented/006448_female_Asian_18/mask2.jpg,0,1,0,False,False,False,2089
2090,/opt/ml/input/data/train/images_segmented/006448_female_Asian_18/normal.jpg,2,1,0,False,False,False,2090
2091,/opt/ml/input/data/train/images_segmented/006448_female_Asian_18/mask3.jpg,0,1,0,False,False,False,2091
2092,/opt/ml/input/data/train/images_segmented/006448_female_Asian_18/incorrect_mask.jpg,1,1,0,False,False,False,2092
2093,/opt/ml/input/data/train/images_segmented/006401_female_Asian_18/incorrect_mask.jpg,1,1,0,False,False,False,2093
2094,/opt/ml/input/data/train/images_segmented/006401_female_Asian_18/mask5.jpg,0,1,0,False,False,False,2094
2095,/opt/ml/input/data/train/images_segmented/006401_female_Asian_18/mask3.jpg,0,1,0,False,False,False,2095
2096,/opt/ml/input/data/train/images_segmented/006401_female_Asian_18/mask1.jpg,0,1,0,False,False,False,2096
2097,/opt/ml/input/data/train/images_segmented/006401_female_Asian_18/mask2.jpg,0,1,0,False,False,False,2097
2098,/opt/ml/input/data/train/images_segmented/006401_female_Asian_18/normal.jpg,2,1,0,False,False,False,2098
2099,/opt/ml/input/data/train/images_segmented/006401_female_Asian_18/mask4.jpg,0,1,0,False,False,False,2099
2100,/opt/ml/input/data/train/images_segmented/006699_male_Asian_19/normal.jpg,2,0,0,False,False,False,2100
2101,/opt/ml/input/data/train/images_segmented/006699_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2101
2102,/opt/ml/input/data/train/images_segmented/006699_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2102
2103,/opt/ml/input/data/train/images_segmented/006699_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2103
2104,/opt/ml/input/data/train/images_segmented/006699_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2104
2105,/opt/ml/input/data/train/images_segmented/006699_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2105
2106,/opt/ml/input/data/train/images_segmented/006699_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2106
2107,/opt/ml/input/data/train/images_segmented/006688_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2107
2108,/opt/ml/input/data/train/images_segmented/006688_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2108
2109,/opt/ml/input/data/train/images_segmented/006688_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2109
2110,/opt/ml/input/data/train/images_segmented/006688_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2110
2111,/opt/ml/input/data/train/images_segmented/006688_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2111
2112,/opt/ml/input/data/train/images_segmented/006688_male_Asian_19/normal.jpg,2,0,0,False,False,False,2112
2113,/opt/ml/input/data/train/images_segmented/006688_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2113
2114,/opt/ml/input/data/train/images_segmented/006222_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2114
2115,/opt/ml/input/data/train/images_segmented/006222_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2115
2116,/opt/ml/input/data/train/images_segmented/006222_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2116
2117,/opt/ml/input/data/train/images_segmented/006222_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2117
2118,/opt/ml/input/data/train/images_segmented/006222_male_Asian_19/normal.jpg,2,0,0,False,False,False,2118
2119,/opt/ml/input/data/train/images_segmented/006222_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2119
2120,/opt/ml/input/data/train/images_segmented/006222_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2120
2121,/opt/ml/input/data/train/images_segmented/006646_male_Asian_19/normal.jpeg,2,0,0,False,False,False,2121
2122,/opt/ml/input/data/train/images_segmented/006646_male_Asian_19/mask3.jpeg,0,0,0,False,False,False,2122
2123,/opt/ml/input/data/train/images_segmented/006646_male_Asian_19/mask2.jpeg,0,0,0,False,False,False,2123
2124,/opt/ml/input/data/train/images_segmented/006646_male_Asian_19/mask4.jpeg,0,0,0,False,False,False,2124
2125,/opt/ml/input/data/train/images_segmented/006646_male_Asian_19/incorrect_mask.jpeg,1,0,0,False,False,False,2125
2126,/opt/ml/input/data/train/images_segmented/006646_male_Asian_19/mask1.jpeg,0,0,0,False,False,False,2126
2127,/opt/ml/input/data/train/images_segmented/006646_male_Asian_19/mask5.jpeg,0,0,0,False,False,False,2127
2128,/opt/ml/input/data/train/images_segmented/006362_female_Asian_18/mask4.jpg,0,1,0,False,False,False,2128
2129,/opt/ml/input/data/train/images_segmented/006362_female_Asian_18/normal.jpg,2,1,0,False,False,False,2129
2130,/opt/ml/input/data/train/images_segmented/006362_female_Asian_18/mask5.jpg,0,1,0,False,False,False,2130
2131,/opt/ml/input/data/train/images_segmented/006362_female_Asian_18/mask2.jpg,0,1,0,False,False,False,2131
2132,/opt/ml/input/data/train/images_segmented/006362_female_Asian_18/mask3.jpg,0,1,0,False,False,False,2132
2133,/opt/ml/input/data/train/images_segmented/006362_female_Asian_18/incorrect_mask.jpg,1,1,0,False,False,False,2133
2134,/opt/ml/input/data/train/images_segmented/006362_female_Asian_18/mask1.jpg,0,1,0,False,False,False,2134
2135,/opt/ml/input/data/train/images_segmented/006520_female_Asian_19/mask2.jpeg,0,1,0,False,False,False,2135
2136,/opt/ml/input/data/train/images_segmented/006520_female_Asian_19/mask1.jpeg,0,1,0,False,False,False,2136
2137,/opt/ml/input/data/train/images_segmented/006520_female_Asian_19/incorrect_mask.jpeg,1,1,0,False,False,False,2137
2138,/opt/ml/input/data/train/images_segmented/006520_female_Asian_19/mask4.jpeg,0,1,0,False,False,False,2138
2139,/opt/ml/input/data/train/images_segmented/006520_female_Asian_19/normal.jpeg,2,1,0,False,False,False,2139
2140,/opt/ml/input/data/train/images_segmented/006520_female_Asian_19/mask5.jpeg,0,1,0,False,False,False,2140
2141,/opt/ml/input/data/train/images_segmented/006520_female_Asian_19/mask3.jpeg,0,1,0,False,False,False,2141
2142,/opt/ml/input/data/train/images_segmented/006691_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2142
2143,/opt/ml/input/data/train/images_segmented/006691_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2143
2144,/opt/ml/input/data/train/images_segmented/006691_male_Asian_19/normal.jpg,2,0,0,False,False,False,2144
2145,/opt/ml/input/data/train/images_segmented/006691_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2145
2146,/opt/ml/input/data/train/images_segmented/006691_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2146
2147,/opt/ml/input/data/train/images_segmented/006691_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2147
2148,/opt/ml/input/data/train/images_segmented/006691_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2148
2149,/opt/ml/input/data/train/images_segmented/006371_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2149
2150,/opt/ml/input/data/train/images_segmented/006371_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2150
2151,/opt/ml/input/data/train/images_segmented/006371_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2151
2152,/opt/ml/input/data/train/images_segmented/006371_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2152
2153,/opt/ml/input/data/train/images_segmented/006371_male_Asian_19/normal.jpg,2,0,0,False,False,False,2153
2154,/opt/ml/input/data/train/images_segmented/006371_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2154
2155,/opt/ml/input/data/train/images_segmented/006371_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2155
2156,/opt/ml/input/data/train/images_segmented/006239_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2156
2157,/opt/ml/input/data/train/images_segmented/006239_male_Asian_19/normal.jpg,2,0,0,False,False,False,2157
2158,/opt/ml/input/data/train/images_segmented/006239_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2158
2159,/opt/ml/input/data/train/images_segmented/006239_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2159
2160,/opt/ml/input/data/train/images_segmented/006239_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2160
2161,/opt/ml/input/data/train/images_segmented/006239_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2161
2162,/opt/ml/input/data/train/images_segmented/006239_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2162
2163,/opt/ml/input/data/train/images_segmented/006724_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2163
2164,/opt/ml/input/data/train/images_segmented/006724_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2164
2165,/opt/ml/input/data/train/images_segmented/006724_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2165
2166,/opt/ml/input/data/train/images_segmented/006724_male_Asian_19/normal.jpg,2,0,0,False,False,False,2166
2167,/opt/ml/input/data/train/images_segmented/006724_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2167
2168,/opt/ml/input/data/train/images_segmented/006724_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2168
2169,/opt/ml/input/data/train/images_segmented/006724_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2169
2170,/opt/ml/input/data/train/images_segmented/006366_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2170
2171,/opt/ml/input/data/train/images_segmented/006366_male_Asian_19/normal.jpg,2,0,0,False,False,False,2171
2172,/opt/ml/input/data/train/images_segmented/006366_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2172
2173,/opt/ml/input/data/train/images_segmented/006366_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2173
2174,/opt/ml/input/data/train/images_segmented/006366_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2174
2175,/opt/ml/input/data/train/images_segmented/006366_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2175
2176,/opt/ml/input/data/train/images_segmented/006366_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2176
2177,/opt/ml/input/data/train/images_segmented/006170_female_Asian_20/mask1.png,0,1,0,False,False,False,2177
2178,/opt/ml/input/data/train/images_segmented/006170_female_Asian_20/mask5.png,0,1,0,False,False,False,2178
2179,/opt/ml/input/data/train/images_segmented/006170_female_Asian_20/mask2.png,0,1,0,False,False,False,2179
2180,/opt/ml/input/data/train/images_segmented/006170_female_Asian_20/mask3.png,0,1,0,False,False,False,2180
2181,/opt/ml/input/data/train/images_segmented/006170_female_Asian_20/incorrect_mask.png,1,1,0,False,False,False,2181
2182,/opt/ml/input/data/train/images_segmented/006170_female_Asian_20/mask4.png,0,1,0,False,False,False,2182
2183,/opt/ml/input/data/train/images_segmented/006170_female_Asian_20/normal.png,2,1,0,False,False,False,2183
2184,/opt/ml/input/data/train/images_segmented/006259_female_Asian_20/incorrect_mask.jpg,1,1,0,False,False,False,2184
2185,/opt/ml/input/data/train/images_segmented/006259_female_Asian_20/mask4.jpg,0,1,0,False,False,False,2185
2186,/opt/ml/input/data/train/images_segmented/006259_female_Asian_20/mask2.jpg,0,1,0,False,False,False,2186
2187,/opt/ml/input/data/train/images_segmented/006259_female_Asian_20/normal.jpg,2,1,0,False,False,False,2187
2188,/opt/ml/input/data/train/images_segmented/006259_female_Asian_20/mask3.jpg,0,1,0,False,False,False,2188
2189,/opt/ml/input/data/train/images_segmented/006259_female_Asian_20/mask5.jpg,0,1,0,False,False,False,2189
2190,/opt/ml/input/data/train/images_segmented/006259_female_Asian_20/mask1.jpg,0,1,0,False,False,False,2190
2191,/opt/ml/input/data/train/images_segmented/006721_male_Asian_20/mask1.jpg,0,0,0,False,False,False,2191
2192,/opt/ml/input/data/train/images_segmented/006721_male_Asian_20/mask2.jpg,0,0,0,False,False,False,2192
2193,/opt/ml/input/data/train/images_segmented/006721_male_Asian_20/mask3.jpg,0,0,0,False,False,False,2193
2194,/opt/ml/input/data/train/images_segmented/006721_male_Asian_20/mask5.jpg,0,0,0,False,False,False,2194
2195,/opt/ml/input/data/train/images_segmented/006721_male_Asian_20/mask4.jpg,0,0,0,False,False,False,2195
2196,/opt/ml/input/data/train/images_segmented/006721_male_Asian_20/normal.jpg,2,0,0,False,False,False,2196
2197,/opt/ml/input/data/train/images_segmented/006721_male_Asian_20/incorrect_mask.jpg,1,0,0,False,False,False,2197
2198,/opt/ml/input/data/train/images_segmented/006629_female_Asian_19/normal.jpeg,2,1,0,False,False,False,2198
2199,/opt/ml/input/data/train/images_segmented/006629_female_Asian_19/mask4.jpeg,0,1,0,False,False,False,2199
2200,/opt/ml/input/data/train/images_segmented/006629_female_Asian_19/incorrect_mask.jpeg,1,1,0,False,False,False,2200
2201,/opt/ml/input/data/train/images_segmented/006629_female_Asian_19/mask2.jpeg,0,1,0,False,False,False,2201
2202,/opt/ml/input/data/train/images_segmented/006629_female_Asian_19/mask5.jpeg,0,1,0,False,False,False,2202
2203,/opt/ml/input/data/train/images_segmented/006629_female_Asian_19/mask3.jpeg,0,1,0,False,False,False,2203
2204,/opt/ml/input/data/train/images_segmented/006629_female_Asian_19/mask1.jpeg,0,1,0,False,False,False,2204
2205,/opt/ml/input/data/train/images_segmented/006644_male_Asian_19/normal.jpeg,2,0,0,False,False,False,2205
2206,/opt/ml/input/data/train/images_segmented/006644_male_Asian_19/mask2.jpeg,0,0,0,False,False,False,2206
2207,/opt/ml/input/data/train/images_segmented/006644_male_Asian_19/mask4.jpeg,0,0,0,False,False,False,2207
2208,/opt/ml/input/data/train/images_segmented/006644_male_Asian_19/incorrect_mask.jpeg,1,0,0,False,False,False,2208
2209,/opt/ml/input/data/train/images_segmented/006644_male_Asian_19/mask1.jpeg,0,0,0,False,False,False,2209
2210,/opt/ml/input/data/train/images_segmented/006644_male_Asian_19/mask5.jpeg,0,0,0,False,False,False,2210
2211,/opt/ml/input/data/train/images_segmented/006644_male_Asian_19/mask3.jpeg,0,0,0,False,False,False,2211
2212,/opt/ml/input/data/train/images_segmented/006347_female_Asian_18/mask3.jpg,0,1,0,False,False,False,2212
2213,/opt/ml/input/data/train/images_segmented/006347_female_Asian_18/mask5.jpg,0,1,0,False,False,False,2213
2214,/opt/ml/input/data/train/images_segmented/006347_female_Asian_18/incorrect_mask.jpg,1,1,0,False,False,False,2214
2215,/opt/ml/input/data/train/images_segmented/006347_female_Asian_18/normal.jpg,2,1,0,False,False,False,2215
2216,/opt/ml/input/data/train/images_segmented/006347_female_Asian_18/mask1.jpg,0,1,0,False,False,False,2216
2217,/opt/ml/input/data/train/images_segmented/006347_female_Asian_18/mask4.jpg,0,1,0,False,False,False,2217
2218,/opt/ml/input/data/train/images_segmented/006347_female_Asian_18/mask2.jpg,0,1,0,False,False,False,2218
2219,/opt/ml/input/data/train/images_segmented/006364_female_Asian_18/mask2.jpg,0,1,0,False,False,False,2219
2220,/opt/ml/input/data/train/images_segmented/006364_female_Asian_18/normal.jpg,2,1,0,False,False,False,2220
2221,/opt/ml/input/data/train/images_segmented/006364_female_Asian_18/mask4.jpg,0,1,0,False,False,False,2221
2222,/opt/ml/input/data/train/images_segmented/006364_female_Asian_18/mask3.jpg,0,1,0,False,False,False,2222
2223,/opt/ml/input/data/train/images_segmented/006364_female_Asian_18/mask5.jpg,0,1,0,False,False,False,2223
2224,/opt/ml/input/data/train/images_segmented/006364_female_Asian_18/mask1.jpg,0,1,0,False,False,False,2224
2225,/opt/ml/input/data/train/images_segmented/006364_female_Asian_18/incorrect_mask.jpg,1,1,0,False,False,False,2225
2226,/opt/ml/input/data/train/images_segmented/006422_female_Asian_20/normal.jpg,2,1,0,False,False,False,2226
2227,/opt/ml/input/data/train/images_segmented/006422_female_Asian_20/mask4.jpg,0,1,0,False,False,False,2227
2228,/opt/ml/input/data/train/images_segmented/006422_female_Asian_20/mask3.jpg,0,1,0,False,False,False,2228
2229,/opt/ml/input/data/train/images_segmented/006422_female_Asian_20/mask2.jpg,0,1,0,False,False,False,2229
2230,/opt/ml/input/data/train/images_segmented/006422_female_Asian_20/mask5.jpg,0,1,0,False,False,False,2230
2231,/opt/ml/input/data/train/images_segmented/006422_female_Asian_20/incorrect_mask.jpg,1,1,0,False,False,False,2231
2232,/opt/ml/input/data/train/images_segmented/006422_female_Asian_20/mask1.jpg,0,1,0,False,False,False,2232
2233,/opt/ml/input/data/train/images_segmented/006175_female_Asian_18/normal.png,2,1,0,False,False,False,2233
2234,/opt/ml/input/data/train/images_segmented/006175_female_Asian_18/incorrect_mask.png,1,1,0,False,False,False,2234
2235,/opt/ml/input/data/train/images_segmented/006175_female_Asian_18/mask4.png,0,1,0,False,False,False,2235
2236,/opt/ml/input/data/train/images_segmented/006175_female_Asian_18/mask2.png,0,1,0,False,False,False,2236
2237,/opt/ml/input/data/train/images_segmented/006175_female_Asian_18/mask3.png,0,1,0,False,False,False,2237
2238,/opt/ml/input/data/train/images_segmented/006175_female_Asian_18/mask1.png,0,1,0,False,False,False,2238
2239,/opt/ml/input/data/train/images_segmented/006175_female_Asian_18/mask5.png,0,1,0,False,False,False,2239
2240,/opt/ml/input/data/train/images_segmented/006491_female_Asian_18/mask2.jpg,0,1,0,False,False,False,2240
2241,/opt/ml/input/data/train/images_segmented/006491_female_Asian_18/mask3.jpg,0,1,0,False,False,False,2241
2242,/opt/ml/input/data/train/images_segmented/006491_female_Asian_18/normal.jpg,2,1,0,False,False,False,2242
2243,/opt/ml/input/data/train/images_segmented/006491_female_Asian_18/mask4.jpg,0,1,0,False,False,False,2243
2244,/opt/ml/input/data/train/images_segmented/006491_female_Asian_18/mask1.jpg,0,1,0,False,False,False,2244
2245,/opt/ml/input/data/train/images_segmented/006491_female_Asian_18/incorrect_mask.jpg,1,1,0,False,False,False,2245
2246,/opt/ml/input/data/train/images_segmented/006491_female_Asian_18/mask5.jpg,0,1,0,False,False,False,2246
2247,/opt/ml/input/data/train/images_segmented/006596_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2247
2248,/opt/ml/input/data/train/images_segmented/006596_male_Asian_19/normal.jpg,2,0,0,False,False,False,2248
2249,/opt/ml/input/data/train/images_segmented/006596_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2249
2250,/opt/ml/input/data/train/images_segmented/006596_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2250
2251,/opt/ml/input/data/train/images_segmented/006596_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2251
2252,/opt/ml/input/data/train/images_segmented/006596_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2252
2253,/opt/ml/input/data/train/images_segmented/006596_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2253
2254,/opt/ml/input/data/train/images_segmented/006725_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2254
2255,/opt/ml/input/data/train/images_segmented/006725_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2255
2256,/opt/ml/input/data/train/images_segmented/006725_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2256
2257,/opt/ml/input/data/train/images_segmented/006725_male_Asian_19/normal.jpg,2,0,0,False,False,False,2257
2258,/opt/ml/input/data/train/images_segmented/006725_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2258
2259,/opt/ml/input/data/train/images_segmented/006725_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2259
2260,/opt/ml/input/data/train/images_segmented/006725_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2260
2261,/opt/ml/input/data/train/images_segmented/006233_male_Asian_20/mask1.png,0,0,0,False,False,False,2261
2262,/opt/ml/input/data/train/images_segmented/006233_male_Asian_20/mask3.png,0,0,0,False,False,False,2262
2263,/opt/ml/input/data/train/images_segmented/006233_male_Asian_20/mask5.png,0,0,0,False,False,False,2263
2264,/opt/ml/input/data/train/images_segmented/006233_male_Asian_20/normal.png,2,0,0,False,False,False,2264
2265,/opt/ml/input/data/train/images_segmented/006233_male_Asian_20/incorrect_mask.png,1,0,0,False,False,False,2265
2266,/opt/ml/input/data/train/images_segmented/006233_male_Asian_20/mask4.png,0,0,0,False,False,False,2266
2267,/opt/ml/input/data/train/images_segmented/006233_male_Asian_20/mask2.png,0,0,0,False,False,False,2267
2268,/opt/ml/input/data/train/images_segmented/006462_female_Asian_18/mask4.jpg,0,1,0,False,False,False,2268
2269,/opt/ml/input/data/train/images_segmented/006462_female_Asian_18/normal.jpg,2,1,0,False,False,False,2269
2270,/opt/ml/input/data/train/images_segmented/006462_female_Asian_18/mask5.jpg,0,1,0,False,False,False,2270
2271,/opt/ml/input/data/train/images_segmented/006462_female_Asian_18/mask2.jpg,0,1,0,False,False,False,2271
2272,/opt/ml/input/data/train/images_segmented/006462_female_Asian_18/mask3.jpg,0,1,0,False,False,False,2272
2273,/opt/ml/input/data/train/images_segmented/006462_female_Asian_18/mask1.jpg,0,1,0,False,False,False,2273
2274,/opt/ml/input/data/train/images_segmented/006462_female_Asian_18/incorrect_mask.jpg,1,1,0,False,False,False,2274
2275,/opt/ml/input/data/train/images_segmented/006210_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2275
2276,/opt/ml/input/data/train/images_segmented/006210_male_Asian_19/mask3.jpg,0,0,0,False,False,False,2276
2277,/opt/ml/input/data/train/images_segmented/006210_male_Asian_19/mask4.jpg,0,0,0,False,False,False,2277
2278,/opt/ml/input/data/train/images_segmented/006210_male_Asian_19/mask5.jpg,0,0,0,False,False,False,2278
2279,/opt/ml/input/data/train/images_segmented/006210_male_Asian_19/incorrect_mask.jpg,1,0,0,False,False,False,2279
2280,/opt/ml/input/data/train/images_segmented/006210_male_Asian_19/mask1.jpg,0,0,0,False,False,False,2280
2281,/opt/ml/input/data/train/images_segmented/006210_male_Asian_19/normal.jpg,2,0,0,False,False,False,2281
2282,/opt/ml/input/data/train/images_segmented/006496_female_Asian_18/mask2.jpg,0,1,0,False,False,False,2282
2283,/opt/ml/input/data/train/images_segmented/006496_female_Asian_18/mask4.jpg,0,1,0,False,False,False,2283
2284,/opt/ml/input/data/train/images_segmented/006496_female_Asian_18/mask3.jpg,0,1,0,False,False,False,2284
2285,/opt/ml/input/data/train/images_segmented/006496_female_Asian_18/mask5.jpg,0,1,0,False,False,False,2285
2286,/opt/ml/input/data/train/images_segmented/006496_female_Asian_18/normal.jpg,2,1,0,False,False,False,2286
2287,/opt/ml/input/data/train/images_segmented/006496_female_Asian_18/mask1.jpg,0,1,0,False,False,False,2287
2288,/opt/ml/input/data/train/images_segmented/006496_female_Asian_18/incorrect_mask.jpg,1,1,0,False,False,False,2288
2289,/opt/ml/input/data/train/images_segmented/006745_male_Asian_19/mask2.jpg,0,0,0,False,False,False,2289
