,path,mask
5650,001544_female_Asian_25/mask4.jpg,0
5651,001544_female_Asian_25/mask5.jpg,0
5652,001544_female_Asian_25/mask1.jpg,0
5653,001544_female_Asian_25/normal.jpg,2
5654,001544_female_Asian_25/mask2.jpg,0
5655,001544_female_Asian_25/mask3.jpg,0
5656,001545_female_Asian_24/incorrect_mask.jpg,1
5657,001545_female_Asian_24/mask4.jpg,0
5658,001545_female_Asian_24/mask5.jpg,0
5659,001545_female_Asian_24/mask1.jpg,0
5660,001545_female_Asian_24/normal.jpg,2
5661,001545_female_Asian_24/mask2.jpg,0
5662,001545_female_Asian_24/mask3.jpg,0
5663,001546_male_Asian_26/incorrect_mask.jpg,1
5664,001546_male_Asian_26/mask4.jpg,0
5665,001546_male_Asian_26/mask5.jpg,0
5666,001546_male_Asian_26/mask1.jpg,0
5667,001546_male_Asian_26/normal.jpg,2
5668,001546_male_Asian_26/mask2.jpg,0
5669,001546_male_Asian_26/mask3.jpg,0
5670,001547_female_Asian_25/incorrect_mask.jpg,1
5671,001547_female_Asian_25/mask4.jpg,0
5672,001547_female_Asian_25/mask5.jpg,0
5673,001547_female_Asian_25/mask1.jpg,0
5674,001547_female_Asian_25/normal.jpg,2
5675,001547_female_Asian_25/mask2.jpg,0
5676,001547_female_Asian_25/mask3.jpg,0
5677,001548_female_Asian_24/incorrect_mask.jpg,1
5678,001548_female_Asian_24/mask4.jpg,0
5679,001548_female_Asian_24/mask5.jpg,0
5680,001548_female_Asian_24/mask1.jpg,0
5681,001548_female_Asian_24/normal.jpg,2
5682,001548_female_Asian_24/mask2.jpg,0
5683,001548_female_Asian_24/mask3.jpg,0
5684,001549_female_Asian_60/incorrect_mask.jpg,1
5685,001549_female_Asian_60/mask4.jpg,0
5686,001549_female_Asian_60/mask5.jpg,0
5687,001549_female_Asian_60/mask1.jpg,0
5688,001549_female_Asian_60/normal.jpg,2
5689,001549_female_Asian_60/mask2.jpg,0
5690,001549_female_Asian_60/mask3.jpg,0
5691,001550_male_Asian_28/incorrect_mask.jpg,1
5692,001550_male_Asian_28/mask4.jpg,0
5693,001550_male_Asian_28/mask5.jpg,0
5694,001550_male_Asian_28/mask1.jpg,0
5695,001550_male_Asian_28/normal.jpg,2
5696,001550_male_Asian_28/mask2.jpg,0
5697,001550_male_Asian_28/mask3.jpg,0
5698,001554_female_Asian_27/incorrect_mask.jpg,1
5699,001554_female_Asian_27/mask4.jpg,0
5700,001554_female_Asian_27/mask5.jpg,0
5701,001554_female_Asian_27/mask1.jpg,0
5702,001554_female_Asian_27/normal.jpg,2
5703,001554_female_Asian_27/mask2.jpg,0
5704,001554_female_Asian_27/mask3.jpg,0
5705,001555_female_Asian_59/incorrect_mask.jpg,1
5706,001555_female_Asian_59/mask4.jpg,0
5707,001555_female_Asian_59/mask5.jpg,0
5708,001555_female_Asian_59/mask1.jpg,0
5709,001555_female_Asian_59/normal.jpg,2
5710,001555_female_Asian_59/mask2.jpg,0
5711,001555_female_Asian_59/mask3.jpg,0
5712,001556_female_Asian_60/incorrect_mask.jpg,1
5713,001556_female_Asian_60/mask4.jpg,0
5714,001556_female_Asian_60/mask5.jpg,0
5715,001556_female_Asian_60/mask1.jpg,0
5716,001556_female_Asian_60/normal.jpg,2
5717,001556_female_Asian_60/mask2.jpg,0
5718,001556_female_Asian_60/mask3.jpg,0
5719,001557_female_Asian_23/incorrect_mask.jpg,1
5720,001557_female_Asian_23/mask4.jpg,0
5721,001557_female_Asian_23/mask5.jpg,0
5722,001557_female_Asian_23/mask1.jpg,0
5723,001557_female_Asian_23/normal.jpg,2
5724,001557_female_Asian_23/mask2.jpg,0
5725,001557_female_Asian_23/mask3.jpg,0
5726,001558_female_Asian_57/incorrect_mask.jpg,1
5727,001558_female_Asian_57/mask4.jpg,0
5728,001558_female_Asian_57/mask5.jpg,0
5729,001558_female_Asian_57/mask1.jpg,0
5730,001558_female_Asian_57/normal.jpg,2
5731,001558_female_Asian_57/mask2.jpg,0
5732,001558_female_Asian_57/mask3.jpg,0
5733,001560_female_Asian_58/incorrect_mask.jpg,1
5734,001560_female_Asian_58/mask4.jpg,0
5735,001560_female_Asian_58/mask5.jpg,0
5736,001560_female_Asian_58/mask1.jpg,0
5737,001560_female_Asian_58/normal.jpg,2
5738,001560_female_Asian_58/mask2.jpg,0
5739,001560_female_Asian_58/mask3.jpg,0
5740,001561_male_Asian_20/incorrect_mask.jpg,1
5741,001561_male_Asian_20/mask4.jpg,0
5742,001561_male_Asian_20/mask5.jpg,0
5743,001561_male_Asian_20/mask1.jpg,0
5744,001561_male_Asian_20/normal.jpg,2
5745,001561_male_Asian_20/mask2.jpg,0
5746,001561_male_Asian_20/mask3.jpg,0
5747,001562_female_Asian_18/incorrect_mask.jpg,1
5748,001562_female_Asian_18/mask4.jpg,0
5749,001562_female_Asian_18/mask5.jpg,0
5750,001562_female_Asian_18/mask1.jpg,0
5751,001562_female_Asian_18/normal.jpg,2
5752,001562_female_Asian_18/mask2.jpg,0
5753,001562_female_Asian_18/mask3.jpg,0
5754,001563_female_Asian_55/incorrect_mask.jpg,1
5755,001563_female_Asian_55/mask4.jpg,0
5756,001563_female_Asian_55/mask5.jpg,0
5757,001563_female_Asian_55/mask1.jpg,0
5758,001563_female_Asian_55/normal.jpg,2
5759,001563_female_Asian_55/mask2.jpg,0
5760,001563_female_Asian_55/mask3.jpg,0
5761,001564_male_Asian_22/incorrect_mask.jpg,1
5762,001564_male_Asian_22/mask4.jpg,0
5763,001564_male_Asian_22/mask5.jpg,0
5764,001564_male_Asian_22/mask1.jpg,0
5765,001564_male_Asian_22/normal.jpg,2
5766,001564_male_Asian_22/mask2.jpg,0
5767,001564_male_Asian_22/mask3.jpg,0
5768,001565_male_Asian_60/incorrect_mask.jpg,1
5769,001565_male_Asian_60/mask4.jpg,0
5770,001565_male_Asian_60/mask5.jpg,0
5771,001565_male_Asian_60/mask1.jpg,0
5772,001565_male_Asian_60/normal.jpg,2
5773,001565_male_Asian_60/mask2.jpg,0
5774,001565_male_Asian_60/mask3.jpg,0
5775,001566_female_Asian_26/incorrect_mask.jpg,1
5776,001566_female_Asian_26/mask4.jpg,0
5777,001566_female_Asian_26/mask5.jpg,0
5778,001566_female_Asian_26/mask1.jpg,0
5779,001566_female_Asian_26/normal.jpg,2
5780,001566_female_Asian_26/mask2.jpg,0
5781,001566_female_Asian_26/mask3.jpg,0
5782,001567_male_Asian_56/incorrect_mask.jpg,1
5783,001567_male_Asian_56/mask4.jpg,0
5784,001567_male_Asian_56/mask5.jpg,0
5785,001567_male_Asian_56/mask1.jpg,0
5786,001567_male_Asian_56/normal.jpg,2
5787,001567_male_Asian_56/mask2.jpg,0
5788,001567_male_Asian_56/mask3.jpg,0
5789,001568_male_Asian_60/incorrect_mask.jpg,1
5790,001568_male_Asian_60/mask4.jpg,0
5791,001568_male_Asian_60/mask5.jpg,0
5792,001568_male_Asian_60/mask1.jpg,0
5793,001568_male_Asian_60/normal.jpg,2
5794,001568_male_Asian_60/mask2.jpg,0
5795,001568_male_Asian_60/mask3.jpg,0
5796,001570_male_Asian_60/incorrect_mask.jpg,1
5797,001570_male_Asian_60/mask4.jpg,0
5798,001570_male_Asian_60/mask5.jpg,0
5799,001570_male_Asian_60/mask1.jpg,0
5800,001570_male_Asian_60/normal.jpg,2
5801,001570_male_Asian_60/mask2.jpg,0
5802,001570_male_Asian_60/mask3.jpg,0
5803,001572_female_Asian_26/incorrect_mask.jpg,1
5804,001572_female_Asian_26/mask4.jpg,0
5805,001572_female_Asian_26/mask5.jpg,0
5806,001572_female_Asian_26/mask1.jpg,0
5807,001572_female_Asian_26/normal.jpg,2
5808,001572_female_Asian_26/mask2.jpg,0
5809,001572_female_Asian_26/mask3.jpg,0
5810,001573_female_Asian_34/incorrect_mask.jpg,1
5811,001573_female_Asian_34/mask4.jpg,0
5812,001573_female_Asian_34/mask5.jpg,0
5813,001573_female_Asian_34/mask1.jpg,0
5814,001573_female_Asian_34/normal.jpg,2
5815,001573_female_Asian_34/mask2.jpg,0
5816,001573_female_Asian_34/mask3.jpg,0
5817,001574_female_Asian_34/incorrect_mask.jpg,1
5818,001574_female_Asian_34/mask4.jpg,0
5819,001574_female_Asian_34/mask5.jpg,0
5820,001574_female_Asian_34/mask1.jpg,0
5821,001574_female_Asian_34/normal.jpg,2
5822,001574_female_Asian_34/mask2.jpg,0
5823,001574_female_Asian_34/mask3.jpg,0
5824,001575_female_Asian_30/incorrect_mask.jpg,1
5825,001575_female_Asian_30/mask4.jpg,0
5826,001575_female_Asian_30/mask5.jpg,0
5827,001575_female_Asian_30/mask1.jpg,0
5828,001575_female_Asian_30/normal.jpg,2
5829,001575_female_Asian_30/mask2.jpg,0
5830,001575_female_Asian_30/mask3.jpg,0
5831,001576_female_Asian_24/incorrect_mask.jpg,1
5832,001576_female_Asian_24/mask4.jpg,0
5833,001576_female_Asian_24/mask5.jpg,0
5834,001576_female_Asian_24/mask1.jpg,0
5835,001576_female_Asian_24/normal.jpg,2
5836,001576_female_Asian_24/mask2.jpg,0
5837,001576_female_Asian_24/mask3.jpg,0
5838,001577_female_Asian_25/incorrect_mask.jpg,1
5839,001577_female_Asian_25/mask4.jpg,0
5840,001577_female_Asian_25/mask5.jpg,0
5841,001577_female_Asian_25/mask1.jpg,0
5842,001577_female_Asian_25/normal.jpg,2
5843,001577_female_Asian_25/mask2.jpg,0
5844,001577_female_Asian_25/mask3.jpg,0
5845,001578_male_Asian_56/incorrect_mask.jpg,1
5846,001578_male_Asian_56/mask4.jpg,0
5847,001578_male_Asian_56/mask5.jpg,0
5848,001578_male_Asian_56/mask1.jpg,0
5849,001578_male_Asian_56/normal.jpg,2
5850,001578_male_Asian_56/mask2.jpg,0
5851,001578_male_Asian_56/mask3.jpg,0
5852,001581_female_Asian_60/incorrect_mask.jpg,1
5853,001581_female_Asian_60/mask4.jpg,0
5854,001581_female_Asian_60/mask5.jpg,0
5855,001581_female_Asian_60/mask1.jpg,0
5856,001581_female_Asian_60/normal.jpg,2
5857,001581_female_Asian_60/mask2.jpg,0
5858,001581_female_Asian_60/mask3.jpg,0
5859,001582_female_Asian_59/incorrect_mask.jpg,1
5860,001582_female_Asian_59/mask4.jpg,0
5861,001582_female_Asian_59/mask5.jpg,0
5862,001582_female_Asian_59/mask1.jpg,0
5863,001582_female_Asian_59/normal.jpg,2
5864,001582_female_Asian_59/mask2.jpg,0
5865,001582_female_Asian_59/mask3.jpg,0
5866,001583_female_Asian_27/incorrect_mask.jpg,1
5867,001583_female_Asian_27/mask4.jpg,0
5868,001583_female_Asian_27/mask5.jpg,0
5869,001583_female_Asian_27/mask1.jpg,0
5870,001583_female_Asian_27/normal.jpg,2
5871,001583_female_Asian_27/mask2.jpg,0
5872,001583_female_Asian_27/mask3.jpg,0
5873,001583-1_female_Asian_19/incorrect_mask.jpg,1
5874,001583-1_female_Asian_19/mask4.jpg,0
5875,001583-1_female_Asian_19/mask5.jpg,0
5876,001583-1_female_Asian_19/mask1.jpg,0
5877,001583-1_female_Asian_19/normal.jpg,2
5878,001583-1_female_Asian_19/mask2.jpg,0
5879,001583-1_female_Asian_19/mask3.jpg,0
5880,001585_female_Asian_57/incorrect_mask.jpg,1
5881,001585_female_Asian_57/mask4.jpg,0
5882,001585_female_Asian_57/mask5.jpg,0
5883,001585_female_Asian_57/mask1.jpg,0
5884,001585_female_Asian_57/normal.jpg,2
5885,001585_female_Asian_57/mask2.jpg,0
5886,001585_female_Asian_57/mask3.jpg,0
5887,001586_female_Asian_18/incorrect_mask.jpg,1
5888,001586_female_Asian_18/mask4.jpg,0
5889,001586_female_Asian_18/mask5.jpg,0
5890,001586_female_Asian_18/mask1.jpg,0
5891,001586_female_Asian_18/normal.jpg,2
5892,001586_female_Asian_18/mask2.jpg,0
5893,001586_female_Asian_18/mask3.jpg,0
5894,001587_female_Asian_20/incorrect_mask.jpg,1
5895,001587_female_Asian_20/mask4.jpg,0
5896,001587_female_Asian_20/mask5.jpg,0
5897,001587_female_Asian_20/mask1.jpg,0
5898,001587_female_Asian_20/normal.jpg,2
5899,001587_female_Asian_20/mask2.jpg,0
5900,001587_female_Asian_20/mask3.jpg,0
5901,001588_female_Asian_18/incorrect_mask.jpg,1
5902,001588_female_Asian_18/mask4.jpg,0
5903,001588_female_Asian_18/mask5.jpg,0
5904,001588_female_Asian_18/mask1.jpg,0
5905,001588_female_Asian_18/normal.jpg,2
5906,001588_female_Asian_18/mask2.jpg,0
5907,001588_female_Asian_18/mask3.jpg,0
5908,001589_male_Asian_24/incorrect_mask.jpg,1
5909,001589_male_Asian_24/mask4.jpg,0
5910,001589_male_Asian_24/mask5.jpg,0
5911,001589_male_Asian_24/mask1.jpg,0
5912,001589_male_Asian_24/normal.jpg,2
5913,001589_male_Asian_24/mask2.jpg,0
5914,001589_male_Asian_24/mask3.jpg,0
5915,001590_female_Asian_18/incorrect_mask.jpg,1
5916,001590_female_Asian_18/mask4.jpg,0
5917,001590_female_Asian_18/mask5.jpg,0
5918,001590_female_Asian_18/mask1.jpg,0
5919,001590_female_Asian_18/normal.jpg,2
5920,001590_female_Asian_18/mask2.jpg,0
5921,001590_female_Asian_18/mask3.jpg,0
5922,001591_female_Asian_56/incorrect_mask.jpg,1
5923,001591_female_Asian_56/mask4.jpg,0
5924,001591_female_Asian_56/mask5.jpg,0
5925,001591_female_Asian_56/mask1.jpg,0
5926,001591_female_Asian_56/normal.jpg,2
5927,001591_female_Asian_56/mask2.jpg,0
5928,001591_female_Asian_56/mask3.jpg,0
5929,001592_male_Asian_59/incorrect_mask.jpg,1
5930,001592_male_Asian_59/mask4.jpg,0
5931,001592_male_Asian_59/mask5.jpg,0
5932,001592_male_Asian_59/mask1.jpg,0
5933,001592_male_Asian_59/normal.jpg,2
5934,001592_male_Asian_59/mask2.jpg,0
5935,001592_male_Asian_59/mask3.jpg,0
5936,001593_female_Asian_60/incorrect_mask.jpg,1
5937,001593_female_Asian_60/mask4.jpg,0
5938,001593_female_Asian_60/mask5.jpg,0
5939,001593_female_Asian_60/mask1.jpg,0
5940,001593_female_Asian_60/normal.jpg,2
5941,001593_female_Asian_60/mask2.jpg,0
5942,001593_female_Asian_60/mask3.jpg,0
5943,001594_male_Asian_58/incorrect_mask.jpg,1
5944,001594_male_Asian_58/mask4.jpg,0
5945,001594_male_Asian_58/mask5.jpg,0
5946,001594_male_Asian_58/mask1.jpg,0
5947,001594_male_Asian_58/normal.jpg,2
5948,001594_male_Asian_58/mask2.jpg,0
5949,001594_male_Asian_58/mask3.jpg,0
5950,001595_male_Asian_57/incorrect_mask.jpg,1
5951,001595_male_Asian_57/mask4.jpg,0
5952,001595_male_Asian_57/mask5.jpg,0
5953,001595_male_Asian_57/mask1.jpg,0
5954,001595_male_Asian_57/normal.jpg,2
5955,001595_male_Asian_57/mask2.jpg,0
5956,001595_male_Asian_57/mask3.jpg,0
5957,001596_male_Asian_26/incorrect_mask.jpg,1
5958,001596_male_Asian_26/mask4.jpg,0
5959,001596_male_Asian_26/mask5.jpg,0
5960,001596_male_Asian_26/mask1.jpg,0
5961,001596_male_Asian_26/normal.jpg,2
5962,001596_male_Asian_26/mask2.jpg,0
5963,001596_male_Asian_26/mask3.jpg,0
5964,001597_male_Asian_60/incorrect_mask.jpg,1
5965,001597_male_Asian_60/mask4.jpg,0
5966,001597_male_Asian_60/mask5.jpg,0
5967,001597_male_Asian_60/mask1.jpg,0
5968,001597_male_Asian_60/normal.jpg,2
5969,001597_male_Asian_60/mask2.jpg,0
5970,001597_male_Asian_60/mask3.jpg,0
5971,001598_female_Asian_60/incorrect_mask.jpg,1
5972,001598_female_Asian_60/mask4.jpg,0
5973,001598_female_Asian_60/mask5.jpg,0
5974,001598_female_Asian_60/mask1.jpg,0
5975,001598_female_Asian_60/normal.jpg,2
5976,001598_female_Asian_60/mask2.jpg,0
5977,001598_female_Asian_60/mask3.jpg,0
5978,001599_male_Asian_24/incorrect_mask.jpg,1
5979,001599_male_Asian_24/mask4.jpg,0
5980,001599_male_Asian_24/mask5.jpg,0
5981,001599_male_Asian_24/mask1.jpg,0
5982,001599_male_Asian_24/normal.jpg,2
5983,001599_male_Asian_24/mask2.jpg,0
5984,001599_male_Asian_24/mask3.jpg,0
5985,001600_male_Asian_23/incorrect_mask.jpg,1
5986,001600_male_Asian_23/mask4.jpg,0
5987,001600_male_Asian_23/mask5.jpg,0
5988,001600_male_Asian_23/mask1.jpg,0
5989,001600_male_Asian_23/normal.jpg,2
5990,001600_male_Asian_23/mask2.jpg,0
5991,001600_male_Asian_23/mask3.jpg,0
5992,001601_female_Asian_50/incorrect_mask.jpg,1
5993,001601_female_Asian_50/mask4.jpg,0
5994,001601_female_Asian_50/mask5.jpg,0
5995,001601_female_Asian_50/mask1.jpg,0
5996,001601_female_Asian_50/normal.jpg,2
5997,001601_female_Asian_50/mask2.jpg,0
5998,001601_female_Asian_50/mask3.jpg,0
5999,001603_male_Asian_23/incorrect_mask.jpg,1
6000,001603_male_Asian_23/mask4.jpg,0
6001,001603_male_Asian_23/mask5.jpg,0
6002,001603_male_Asian_23/mask1.jpg,0
6003,001603_male_Asian_23/normal.jpg,2
6004,001603_male_Asian_23/mask2.jpg,0
6005,001603_male_Asian_23/mask3.jpg,0
6006,001604_male_Asian_24/incorrect_mask.jpg,1
6007,001604_male_Asian_24/mask4.jpg,0
6008,001604_male_Asian_24/mask5.jpg,0
6009,001604_male_Asian_24/mask1.jpg,0
6010,001604_male_Asian_24/normal.jpg,2
6011,001604_male_Asian_24/mask2.jpg,0
6012,001604_male_Asian_24/mask3.jpg,0
6013,001606_female_Asian_24/incorrect_mask.jpg,1
6014,001606_female_Asian_24/mask4.jpg,0
6015,001606_female_Asian_24/mask5.jpg,0
6016,001606_female_Asian_24/mask1.jpg,0
6017,001606_female_Asian_24/normal.jpg,2
6018,001606_female_Asian_24/mask2.jpg,0
6019,001606_female_Asian_24/mask3.jpg,0
6020,001607_female_Asian_18/incorrect_mask.jpg,1
6021,001607_female_Asian_18/mask4.jpg,0
6022,001607_female_Asian_18/mask5.jpg,0
6023,001607_female_Asian_18/mask1.jpg,0
6024,001607_female_Asian_18/normal.jpg,2
6025,001607_female_Asian_18/mask2.jpg,0
6026,001607_female_Asian_18/mask3.jpg,0
6027,001608_female_Asian_19/incorrect_mask.jpg,1
6028,001608_female_Asian_19/mask4.jpg,0
6029,001608_female_Asian_19/mask5.jpg,0
6030,001608_female_Asian_19/mask1.jpg,0
6031,001608_female_Asian_19/normal.jpg,2
6032,001608_female_Asian_19/mask2.jpg,0
6033,001608_female_Asian_19/mask3.jpg,0
6034,001610_female_Asian_20/incorrect_mask.jpg,1
6035,001610_female_Asian_20/mask4.jpg,0
6036,001610_female_Asian_20/mask5.jpg,0
6037,001610_female_Asian_20/mask1.jpg,0
6038,001610_female_Asian_20/normal.jpg,2
6039,001610_female_Asian_20/mask2.jpg,0
6040,001610_female_Asian_20/mask3.jpg,0
6041,001611_male_Asian_23/incorrect_mask.jpg,1
6042,001611_male_Asian_23/mask4.jpg,0
6043,001611_male_Asian_23/mask5.jpg,0
6044,001611_male_Asian_23/mask1.jpg,0
6045,001611_male_Asian_23/normal.jpg,2
6046,001611_male_Asian_23/mask2.jpg,0
6047,001611_male_Asian_23/mask3.jpg,0
6048,001612_female_Asian_23/incorrect_mask.jpg,1
6049,001612_female_Asian_23/mask4.jpg,0
6050,001612_female_Asian_23/mask5.jpg,0
6051,001612_female_Asian_23/mask1.jpg,0
6052,001612_female_Asian_23/normal.jpg,2
6053,001612_female_Asian_23/mask2.jpg,0
6054,001612_female_Asian_23/mask3.jpg,0
6055,001614_female_Asian_44/incorrect_mask.jpg,1
6056,001614_female_Asian_44/mask4.jpg,0
6057,001614_female_Asian_44/mask5.jpg,0
6058,001614_female_Asian_44/mask1.jpg,0
6059,001614_female_Asian_44/normal.jpg,2
6060,001614_female_Asian_44/mask2.jpg,0
6061,001614_female_Asian_44/mask3.jpg,0
6062,001615_female_Asian_18/incorrect_mask.jpg,1
6063,001615_female_Asian_18/mask4.jpg,0
6064,001615_female_Asian_18/mask5.jpg,0
6065,001615_female_Asian_18/mask1.jpg,0
6066,001615_female_Asian_18/normal.jpg,2
6067,001615_female_Asian_18/mask2.jpg,0
6068,001615_female_Asian_18/mask3.jpg,0
6069,001616_female_Asian_40/incorrect_mask.jpg,1
6070,001616_female_Asian_40/mask4.jpg,0
6071,001616_female_Asian_40/mask5.jpg,0
6072,001616_female_Asian_40/mask1.jpg,0
6073,001616_female_Asian_40/normal.jpg,2
6074,001616_female_Asian_40/mask2.jpg,0
6075,001616_female_Asian_40/mask3.jpg,0
6076,001617_female_Asian_37/incorrect_mask.jpg,1
6077,001617_female_Asian_37/mask4.jpg,0
6078,001617_female_Asian_37/mask5.jpg,0
6079,001617_female_Asian_37/mask1.jpg,0
6080,001617_female_Asian_37/normal.jpg,2
6081,001617_female_Asian_37/mask2.jpg,0
6082,001617_female_Asian_37/mask3.jpg,0
6083,001619_female_Asian_19/incorrect_mask.jpg,1
6084,001619_female_Asian_19/mask4.jpg,0
6085,001619_female_Asian_19/mask5.jpg,0
6086,001619_female_Asian_19/mask1.jpg,0
6087,001619_female_Asian_19/normal.jpg,2
6088,001619_female_Asian_19/mask2.jpg,0
6089,001619_female_Asian_19/mask3.jpg,0
6090,001620_male_Asian_45/incorrect_mask.jpg,1
6091,001620_male_Asian_45/mask4.jpg,0
6092,001620_male_Asian_45/mask5.jpg,0
6093,001620_male_Asian_45/mask1.jpg,0
6094,001620_male_Asian_45/normal.jpg,2
6095,001620_male_Asian_45/mask2.jpg,0
6096,001620_male_Asian_45/mask3.jpg,0
6097,001621_female_Asian_34/incorrect_mask.jpg,1
6098,001621_female_Asian_34/mask4.jpg,0
6099,001621_female_Asian_34/mask5.jpg,0
6100,001621_female_Asian_34/mask1.jpg,0
6101,001621_female_Asian_34/normal.jpg,2
6102,001621_female_Asian_34/mask2.jpg,0
6103,001621_female_Asian_34/mask3.jpg,0
6104,001622_female_Asian_40/incorrect_mask.jpg,1
6105,001622_female_Asian_40/mask4.jpg,0
6106,001622_female_Asian_40/mask5.jpg,0
6107,001622_female_Asian_40/mask1.jpg,0
6108,001622_female_Asian_40/normal.jpg,2
6109,001622_female_Asian_40/mask2.jpg,0
6110,001622_female_Asian_40/mask3.jpg,0
6111,001623_female_Asian_19/incorrect_mask.jpg,1
6112,001623_female_Asian_19/mask4.jpg,0
6113,001623_female_Asian_19/mask5.jpg,0
6114,001623_female_Asian_19/mask1.jpg,0
6115,001623_female_Asian_19/normal.jpg,2
6116,001623_female_Asian_19/mask2.jpg,0
6117,001623_female_Asian_19/mask3.jpg,0
6118,001624_female_Asian_23/incorrect_mask.jpg,1
6119,001624_female_Asian_23/mask4.jpg,0
6120,001624_female_Asian_23/mask5.jpg,0
6121,001624_female_Asian_23/mask1.jpg,0
6122,001624_female_Asian_23/normal.jpg,2
6123,001624_female_Asian_23/mask2.jpg,0
6124,001624_female_Asian_23/mask3.jpg,0
6125,001625_male_Asian_60/incorrect_mask.jpg,1
6126,001625_male_Asian_60/mask4.jpg,0
6127,001625_male_Asian_60/mask5.jpg,0
6128,001625_male_Asian_60/mask1.jpg,0
6129,001625_male_Asian_60/normal.jpg,2
6130,001625_male_Asian_60/mask2.jpg,0
6131,001625_male_Asian_60/mask3.jpg,0
6132,001626_female_Asian_58/incorrect_mask.jpg,1
6133,001626_female_Asian_58/mask4.jpg,0
6134,001626_female_Asian_58/mask5.jpg,0
6135,001626_female_Asian_58/mask1.jpg,0
6136,001626_female_Asian_58/normal.jpg,2
6137,001626_female_Asian_58/mask2.jpg,0
6138,001626_female_Asian_58/mask3.jpg,0
6139,001628_female_Asian_55/incorrect_mask.jpg,1
6140,001628_female_Asian_55/mask4.jpg,0
6141,001628_female_Asian_55/mask5.jpg,0
6142,001628_female_Asian_55/mask1.jpg,0
6143,001628_female_Asian_55/normal.jpg,2
6144,001628_female_Asian_55/mask2.jpg,0
6145,001628_female_Asian_55/mask3.jpg,0
6146,001629_female_Asian_42/incorrect_mask.jpg,1
6147,001629_female_Asian_42/mask4.jpg,0
6148,001629_female_Asian_42/mask5.jpg,0
6149,001629_female_Asian_42/mask1.jpg,0
6150,001629_female_Asian_42/normal.jpg,2
6151,001629_female_Asian_42/mask2.jpg,0
6152,001629_female_Asian_42/mask3.jpg,0
6153,001630-1_female_Asian_34/incorrect_mask.jpg,1
6154,001630-1_female_Asian_34/mask4.jpg,0
6155,001630-1_female_Asian_34/mask5.jpg,0
6156,001630-1_female_Asian_34/mask1.jpg,0
6157,001630-1_female_Asian_34/normal.jpg,2
6158,001630-1_female_Asian_34/mask2.jpg,0
6159,001630-1_female_Asian_34/mask3.jpg,0
6160,001631_female_Asian_58/incorrect_mask.jpg,1
6161,001631_female_Asian_58/mask4.jpg,0
6162,001631_female_Asian_58/mask5.jpg,0
6163,001631_female_Asian_58/mask1.jpg,0
6164,001631_female_Asian_58/normal.jpg,2
6165,001631_female_Asian_58/mask2.jpg,0
6166,001631_female_Asian_58/mask3.jpg,0
6167,001632_female_Asian_58/incorrect_mask.jpg,1
6168,001632_female_Asian_58/mask4.jpg,0
6169,001632_female_Asian_58/mask5.jpg,0
6170,001632_female_Asian_58/mask1.jpg,0
6171,001632_female_Asian_58/normal.jpg,2
6172,001632_female_Asian_58/mask2.jpg,0
6173,001632_female_Asian_58/mask3.jpg,0
6174,001633_female_Asian_58/incorrect_mask.jpg,1
6175,001633_female_Asian_58/mask4.jpg,0
6176,001633_female_Asian_58/mask5.jpg,0
6177,001633_female_Asian_58/mask1.jpg,0
6178,001633_female_Asian_58/normal.jpg,2
6179,001633_female_Asian_58/mask2.jpg,0
6180,001633_female_Asian_58/mask3.jpg,0
6181,001635_male_Asian_45/incorrect_mask.jpg,1
6182,001635_male_Asian_45/mask4.jpg,0
6183,001635_male_Asian_45/mask5.jpg,0
6184,001635_male_Asian_45/mask1.jpg,0
6185,001635_male_Asian_45/normal.jpg,2
6186,001635_male_Asian_45/mask2.jpg,0
6187,001635_male_Asian_45/mask3.jpg,0
6188,001636_male_Asian_28/incorrect_mask.jpg,1
6189,001636_male_Asian_28/mask4.jpg,0
6190,001636_male_Asian_28/mask5.jpg,0
6191,001636_male_Asian_28/mask1.jpg,0
6192,001636_male_Asian_28/normal.jpg,2
6193,001636_male_Asian_28/mask2.jpg,0
6194,001636_male_Asian_28/mask3.jpg,0
6195,001637_female_Asian_34/incorrect_mask.jpg,1
6196,001637_female_Asian_34/mask4.jpg,0
6197,001637_female_Asian_34/mask5.jpg,0
6198,001637_female_Asian_34/mask1.jpg,0
6199,001637_female_Asian_34/normal.jpg,2
6200,001637_female_Asian_34/mask2.jpg,0
6201,001637_female_Asian_34/mask3.jpg,0
6202,001638_male_Asian_35/incorrect_mask.jpg,1
6203,001638_male_Asian_35/mask4.jpg,0
6204,001638_male_Asian_35/mask5.jpg,0
6205,001638_male_Asian_35/mask1.jpg,0
6206,001638_male_Asian_35/normal.jpg,2
6207,001638_male_Asian_35/mask2.jpg,0
6208,001638_male_Asian_35/mask3.jpg,0
6209,001639_male_Asian_18/incorrect_mask.jpg,1
6210,001639_male_Asian_18/mask4.jpg,0
6211,001639_male_Asian_18/mask5.jpg,0
6212,001639_male_Asian_18/mask1.jpg,0
6213,001639_male_Asian_18/normal.jpg,2
6214,001639_male_Asian_18/mask2.jpg,0
6215,001639_male_Asian_18/mask3.jpg,0
6216,001640_male_Asian_18/incorrect_mask.jpg,1
6217,001640_male_Asian_18/mask4.jpg,0
6218,001640_male_Asian_18/mask5.jpg,0
6219,001640_male_Asian_18/mask1.jpg,0
6220,001640_male_Asian_18/normal.jpg,2
