,id,gender,age,mask,path
2378,000770,1,1,0,000770_female_Asian_50/mask2.jpg
2379,000770,1,1,0,000770_female_Asian_50/mask3.jpg
2380,000771,1,1,1,000771_female_Asian_58/incorrect_mask.jpg
2381,000771,1,1,0,000771_female_Asian_58/mask4.jpg
2382,000771,1,1,0,000771_female_Asian_58/mask5.jpg
2383,000771,1,1,0,000771_female_Asian_58/mask1.jpg
2384,000771,1,1,2,000771_female_Asian_58/normal.jpg
2385,000771,1,1,0,000771_female_Asian_58/mask2.jpg
2386,000771,1,1,0,000771_female_Asian_58/mask3.jpg
2387,000772,1,1,1,000772_female_Asian_54/incorrect_mask.jpg
2388,000772,1,1,0,000772_female_Asian_54/mask4.jpg
2389,000772,1,1,0,000772_female_Asian_54/mask5.jpg
2390,000772,1,1,0,000772_female_Asian_54/mask1.jpg
2391,000772,1,1,2,000772_female_Asian_54/normal.jpg
2392,000772,1,1,0,000772_female_Asian_54/mask2.jpg
2393,000772,1,1,0,000772_female_Asian_54/mask3.jpg
2394,000773,1,1,1,000773_female_Asian_57/incorrect_mask.jpg
2395,000773,1,1,0,000773_female_Asian_57/mask4.jpg
2396,000773,1,1,0,000773_female_Asian_57/mask5.jpg
2397,000773,1,1,0,000773_female_Asian_57/mask1.jpg
2398,000773,1,1,2,000773_female_Asian_57/normal.jpg
2399,000773,1,1,0,000773_female_Asian_57/mask2.jpg
2400,000773,1,1,0,000773_female_Asian_57/mask3.jpg
2401,000775,0,1,1,000775_male_Asian_56/incorrect_mask.jpg
2402,000775,0,1,0,000775_male_Asian_56/mask4.jpg
2403,000775,0,1,0,000775_male_Asian_56/mask5.jpg
2404,000775,0,1,0,000775_male_Asian_56/mask1.jpg
2405,000775,0,1,2,000775_male_Asian_56/normal.jpg
2406,000775,0,1,0,000775_male_Asian_56/mask2.jpg
2407,000775,0,1,0,000775_male_Asian_56/mask3.jpg
2408,000776,1,1,1,000776_female_Asian_57/incorrect_mask.jpg
2409,000776,1,1,0,000776_female_Asian_57/mask4.jpg
2410,000776,1,1,0,000776_female_Asian_57/mask5.jpg
2411,000776,1,1,0,000776_female_Asian_57/mask1.jpg
2412,000776,1,1,2,000776_female_Asian_57/normal.jpg
2413,000776,1,1,0,000776_female_Asian_57/mask2.jpg
2414,000776,1,1,0,000776_female_Asian_57/mask3.jpg
2415,000778,1,1,1,000778_female_Asian_56/incorrect_mask.jpg
2416,000778,1,1,0,000778_female_Asian_56/mask4.jpg
2417,000778,1,1,0,000778_female_Asian_56/mask5.jpg
2418,000778,1,1,0,000778_female_Asian_56/mask1.jpg
2419,000778,1,1,2,000778_female_Asian_56/normal.jpg
2420,000778,1,1,0,000778_female_Asian_56/mask2.jpg
2421,000778,1,1,0,000778_female_Asian_56/mask3.jpg
2422,000779,1,1,1,000779_female_Asian_50/incorrect_mask.jpg
2423,000779,1,1,0,000779_female_Asian_50/mask4.jpg
2424,000779,1,1,0,000779_female_Asian_50/mask5.jpg
2425,000779,1,1,0,000779_female_Asian_50/mask1.jpg
2426,000779,1,1,2,000779_female_Asian_50/normal.jpg
2427,000779,1,1,0,000779_female_Asian_50/mask2.jpg
2428,000779,1,1,0,000779_female_Asian_50/mask3.jpg
2429,000781,0,1,1,000781_male_Asian_51/incorrect_mask.jpg
2430,000781,0,1,0,000781_male_Asian_51/mask4.jpg
2431,000781,0,1,0,000781_male_Asian_51/mask5.jpg
2432,000781,0,1,0,000781_male_Asian_51/mask1.jpg
2433,000781,0,1,2,000781_male_Asian_51/normal.jpg
2434,000781,0,1,0,000781_male_Asian_51/mask2.jpg
2435,000781,0,1,0,000781_male_Asian_51/mask3.jpg
2436,000782,1,1,1,000782_female_Asian_58/incorrect_mask.jpg
2437,000782,1,1,0,000782_female_Asian_58/mask4.jpg
2438,000782,1,1,0,000782_female_Asian_58/mask5.jpg
2439,000782,1,1,0,000782_female_Asian_58/mask1.jpg
2440,000782,1,1,2,000782_female_Asian_58/normal.jpg
2441,000782,1,1,0,000782_female_Asian_58/mask2.jpg
2442,000782,1,1,0,000782_female_Asian_58/mask3.jpg
2443,000783,0,1,1,000783_male_Asian_58/incorrect_mask.jpg
2444,000783,0,1,0,000783_male_Asian_58/mask4.jpg
2445,000783,0,1,0,000783_male_Asian_58/mask5.jpg
2446,000783,0,1,0,000783_male_Asian_58/mask1.jpg
2447,000783,0,1,2,000783_male_Asian_58/normal.jpg
2448,000783,0,1,0,000783_male_Asian_58/mask2.jpg
2449,000783,0,1,0,000783_male_Asian_58/mask3.jpg
2450,000786,1,1,1,000786_female_Asian_50/incorrect_mask.jpg
2451,000786,1,1,0,000786_female_Asian_50/mask4.jpg
2452,000786,1,1,0,000786_female_Asian_50/mask5.jpg
2453,000786,1,1,0,000786_female_Asian_50/mask1.jpg
2454,000786,1,1,2,000786_female_Asian_50/normal.jpg
2455,000786,1,1,0,000786_female_Asian_50/mask2.jpg
2456,000786,1,1,0,000786_female_Asian_50/mask3.jpg
2457,000789,1,1,1,000789_female_Asian_54/incorrect_mask.jpg
2458,000789,1,1,0,000789_female_Asian_54/mask4.jpg
2459,000789,1,1,0,000789_female_Asian_54/mask5.jpg
2460,000789,1,1,0,000789_female_Asian_54/mask1.jpg
2461,000789,1,1,2,000789_female_Asian_54/normal.jpg
2462,000789,1,1,0,000789_female_Asian_54/mask2.jpg
2463,000789,1,1,0,000789_female_Asian_54/mask3.jpg
2464,000797,1,1,1,000797_female_Asian_56/incorrect_mask.jpg
2465,000797,1,1,0,000797_female_Asian_56/mask4.jpg
2466,000797,1,1,0,000797_female_Asian_56/mask5.jpg
2467,000797,1,1,0,000797_female_Asian_56/mask1.jpg
2468,000797,1,1,2,000797_female_Asian_56/normal.jpg
2469,000797,1,1,0,000797_female_Asian_56/mask2.jpg
2470,000797,1,1,0,000797_female_Asian_56/mask3.jpg
2471,000799,1,1,1,000799_female_Asian_51/incorrect_mask.jpg
2472,000799,1,1,0,000799_female_Asian_51/mask4.jpg
2473,000799,1,1,0,000799_female_Asian_51/mask5.jpg
2474,000799,1,1,0,000799_female_Asian_51/mask1.jpg
2475,000799,1,1,2,000799_female_Asian_51/normal.jpg
2476,000799,1,1,0,000799_female_Asian_51/mask2.jpg
2477,000799,1,1,0,000799_female_Asian_51/mask3.jpg
2478,000801,0,1,1,000801_male_Asian_59/incorrect_mask.jpg
2479,000801,0,1,0,000801_male_Asian_59/mask4.jpg
2480,000801,0,1,0,000801_male_Asian_59/mask5.jpg
2481,000801,0,1,0,000801_male_Asian_59/mask1.jpg
2482,000801,0,1,2,000801_male_Asian_59/normal.jpg
2483,000801,0,1,0,000801_male_Asian_59/mask2.jpg
2484,000801,0,1,0,000801_male_Asian_59/mask3.jpg
2485,000802,1,1,1,000802_female_Asian_52/incorrect_mask.jpg
2486,000802,1,1,0,000802_female_Asian_52/mask4.jpg
2487,000802,1,1,0,000802_female_Asian_52/mask5.jpg
2488,000802,1,1,0,000802_female_Asian_52/mask1.jpg
2489,000802,1,1,2,000802_female_Asian_52/normal.jpg
2490,000802,1,1,0,000802_female_Asian_52/mask2.jpg
2491,000802,1,1,0,000802_female_Asian_52/mask3.jpg
2492,000807,0,1,1,000807_male_Asian_59/incorrect_mask.jpg
2493,000807,0,1,0,000807_male_Asian_59/mask4.jpg
2494,000807,0,1,0,000807_male_Asian_59/mask5.jpg
2495,000807,0,1,0,000807_male_Asian_59/mask1.jpg
2496,000807,0,1,2,000807_male_Asian_59/normal.jpg
2497,000807,0,1,0,000807_male_Asian_59/mask2.jpg
2498,000807,0,1,0,000807_male_Asian_59/mask3.jpg
2499,000808,0,1,1,000808_male_Asian_54/incorrect_mask.jpg
2500,000808,0,1,0,000808_male_Asian_54/mask4.jpg
2501,000808,0,1,0,000808_male_Asian_54/mask5.jpg
2502,000808,0,1,0,000808_male_Asian_54/mask1.jpg
2503,000808,0,1,2,000808_male_Asian_54/normal.jpg
2504,000808,0,1,0,000808_male_Asian_54/mask2.jpg
2505,000808,0,1,0,000808_male_Asian_54/mask3.jpg
2506,000809,0,1,1,000809_male_Asian_51/incorrect_mask.jpg
2507,000809,0,1,0,000809_male_Asian_51/mask4.jpg
2508,000809,0,1,0,000809_male_Asian_51/mask5.jpg
2509,000809,0,1,0,000809_male_Asian_51/mask1.jpg
2510,000809,0,1,2,000809_male_Asian_51/normal.jpg
2511,000809,0,1,0,000809_male_Asian_51/mask2.jpg
2512,000809,0,1,0,000809_male_Asian_51/mask3.jpg
2513,000810,0,1,1,000810_male_Asian_58/incorrect_mask.jpg
2514,000810,0,1,0,000810_male_Asian_58/mask4.jpg
2515,000810,0,1,0,000810_male_Asian_58/mask5.jpg
2516,000810,0,1,0,000810_male_Asian_58/mask1.jpg
2517,000810,0,1,2,000810_male_Asian_58/normal.jpg
2518,000810,0,1,0,000810_male_Asian_58/mask2.jpg
2519,000810,0,1,0,000810_male_Asian_58/mask3.jpg
2520,000811,0,1,1,000811_male_Asian_55/incorrect_mask.jpg
2521,000811,0,1,0,000811_male_Asian_55/mask4.jpg
2522,000811,0,1,0,000811_male_Asian_55/mask5.jpg
2523,000811,0,1,0,000811_male_Asian_55/mask1.jpg
2524,000811,0,1,2,000811_male_Asian_55/normal.jpg
2525,000811,0,1,0,000811_male_Asian_55/mask2.jpg
2526,000811,0,1,0,000811_male_Asian_55/mask3.jpg
2527,000812,0,1,1,000812_male_Asian_55/incorrect_mask.jpg
2528,000812,0,1,0,000812_male_Asian_55/mask4.jpg
2529,000812,0,1,0,000812_male_Asian_55/mask5.jpg
2530,000812,0,1,0,000812_male_Asian_55/mask1.jpg
2531,000812,0,1,2,000812_male_Asian_55/normal.jpg
2532,000812,0,1,0,000812_male_Asian_55/mask2.jpg
2533,000812,0,1,0,000812_male_Asian_55/mask3.jpg
2534,000814,0,1,1,000814_male_Asian_56/incorrect_mask.jpg
2535,000814,0,1,0,000814_male_Asian_56/mask4.jpg
2536,000814,0,1,0,000814_male_Asian_56/mask5.jpg
2537,000814,0,1,0,000814_male_Asian_56/mask1.jpg
2538,000814,0,1,2,000814_male_Asian_56/normal.jpg
2539,000814,0,1,0,000814_male_Asian_56/mask2.jpg
2540,000814,0,1,0,000814_male_Asian_56/mask3.jpg
2541,000815,1,1,1,000815_female_Asian_51/incorrect_mask.jpg
2542,000815,1,1,0,000815_female_Asian_51/mask4.jpg
2543,000815,1,1,0,000815_female_Asian_51/mask5.jpg
2544,000815,1,1,0,000815_female_Asian_51/mask1.jpg
2545,000815,1,1,2,000815_female_Asian_51/normal.jpg
2546,000815,1,1,0,000815_female_Asian_51/mask2.jpg
2547,000815,1,1,0,000815_female_Asian_51/mask3.jpg
2548,000816,1,1,1,000816_female_Asian_54/incorrect_mask.jpg
2549,000816,1,1,0,000816_female_Asian_54/mask4.jpg
2550,000816,1,1,0,000816_female_Asian_54/mask5.jpg
2551,000816,1,1,0,000816_female_Asian_54/mask1.jpg
2552,000816,1,1,2,000816_female_Asian_54/normal.jpg
2553,000816,1,1,0,000816_female_Asian_54/mask2.jpg
2554,000816,1,1,0,000816_female_Asian_54/mask3.jpg
2555,000817,1,1,1,000817_female_Asian_52/incorrect_mask.jpg
2556,000817,1,1,0,000817_female_Asian_52/mask4.jpg
2557,000817,1,1,0,000817_female_Asian_52/mask5.jpg
2558,000817,1,1,0,000817_female_Asian_52/mask1.jpg
2559,000817,1,1,2,000817_female_Asian_52/normal.jpg
2560,000817,1,1,0,000817_female_Asian_52/mask2.jpg
2561,000817,1,1,0,000817_female_Asian_52/mask3.jpg
2562,000818,1,1,1,000818_female_Asian_52/incorrect_mask.jpg
2563,000818,1,1,0,000818_female_Asian_52/mask4.jpg
2564,000818,1,1,0,000818_female_Asian_52/mask5.jpg
2565,000818,1,1,0,000818_female_Asian_52/mask1.jpg
2566,000818,1,1,2,000818_female_Asian_52/normal.jpg
2567,000818,1,1,0,000818_female_Asian_52/mask2.jpg
2568,000818,1,1,0,000818_female_Asian_52/mask3.jpg
2569,000819,1,1,1,000819_female_Asian_57/incorrect_mask.jpg
2570,000819,1,1,0,000819_female_Asian_57/mask4.jpg
2571,000819,1,1,0,000819_female_Asian_57/mask5.jpg
2572,000819,1,1,0,000819_female_Asian_57/mask1.jpg
2573,000819,1,1,2,000819_female_Asian_57/normal.jpg
2574,000819,1,1,0,000819_female_Asian_57/mask2.jpg
2575,000819,1,1,0,000819_female_Asian_57/mask3.jpg
2576,000820,1,1,1,000820_female_Asian_51/incorrect_mask.jpg
2577,000820,1,1,0,000820_female_Asian_51/mask4.jpg
2578,000820,1,1,0,000820_female_Asian_51/mask5.jpg
2579,000820,1,1,0,000820_female_Asian_51/mask1.jpg
2580,000820,1,1,2,000820_female_Asian_51/normal.jpg
2581,000820,1,1,0,000820_female_Asian_51/mask2.jpg
2582,000820,1,1,0,000820_female_Asian_51/mask3.jpg
2583,000821,0,1,1,000821_male_Asian_56/incorrect_mask.jpg
2584,000821,0,1,0,000821_male_Asian_56/mask4.jpg
2585,000821,0,1,0,000821_male_Asian_56/mask5.jpg
2586,000821,0,1,0,000821_male_Asian_56/mask1.jpg
2587,000821,0,1,2,000821_male_Asian_56/normal.jpg
2588,000821,0,1,0,000821_male_Asian_56/mask2.jpg
2589,000821,0,1,0,000821_male_Asian_56/mask3.jpg
2590,000824,1,1,1,000824_female_Asian_55/incorrect_mask.jpg
2591,000824,1,1,0,000824_female_Asian_55/mask4.jpg
2592,000824,1,1,0,000824_female_Asian_55/mask5.jpg
2593,000824,1,1,0,000824_female_Asian_55/mask1.jpg
2594,000824,1,1,2,000824_female_Asian_55/normal.jpg
2595,000824,1,1,0,000824_female_Asian_55/mask2.jpg
2596,000824,1,1,0,000824_female_Asian_55/mask3.jpg
2597,000825,0,1,1,000825_male_Asian_53/incorrect_mask.jpg
2598,000825,0,1,0,000825_male_Asian_53/mask4.jpg
2599,000825,0,1,0,000825_male_Asian_53/mask5.jpg
2600,000825,0,1,0,000825_male_Asian_53/mask1.jpg
2601,000825,0,1,2,000825_male_Asian_53/normal.jpg
2602,000825,0,1,0,000825_male_Asian_53/mask2.jpg
2603,000825,0,1,0,000825_male_Asian_53/mask3.jpg
2604,000826,1,1,1,000826_female_Asian_55/incorrect_mask.jpg
2605,000826,1,1,0,000826_female_Asian_55/mask4.jpg
2606,000826,1,1,0,000826_female_Asian_55/mask5.jpg
2607,000826,1,1,0,000826_female_Asian_55/mask1.jpg
2608,000826,1,1,2,000826_female_Asian_55/normal.jpg
2609,000826,1,1,0,000826_female_Asian_55/mask2.jpg
2610,000826,1,1,0,000826_female_Asian_55/mask3.jpg
2611,000827,1,1,1,000827_female_Asian_55/incorrect_mask.jpg
2612,000827,1,1,0,000827_female_Asian_55/mask4.jpg
2613,000827,1,1,0,000827_female_Asian_55/mask5.jpg
2614,000827,1,1,0,000827_female_Asian_55/mask1.jpg
2615,000827,1,1,2,000827_female_Asian_55/normal.jpg
2616,000827,1,1,0,000827_female_Asian_55/mask2.jpg
2617,000827,1,1,0,000827_female_Asian_55/mask3.jpg
2618,000829,1,1,1,000829_female_Asian_55/incorrect_mask.jpg
2619,000829,1,1,0,000829_female_Asian_55/mask4.jpg
2620,000829,1,1,0,000829_female_Asian_55/mask5.jpg
2621,000829,1,1,0,000829_female_Asian_55/mask1.jpg
2622,000829,1,1,2,000829_female_Asian_55/normal.jpg
2623,000829,1,1,0,000829_female_Asian_55/mask2.jpg
2624,000829,1,1,0,000829_female_Asian_55/mask3.jpg
2625,000830,1,1,1,000830_female_Asian_55/incorrect_mask.jpg
2626,000830,1,1,0,000830_female_Asian_55/mask4.jpg
2627,000830,1,1,0,000830_female_Asian_55/mask5.jpg
2628,000830,1,1,0,000830_female_Asian_55/mask1.jpg
2629,000830,1,1,2,000830_female_Asian_55/normal.jpg
2630,000830,1,1,0,000830_female_Asian_55/mask2.jpg
2631,000830,1,1,0,000830_female_Asian_55/mask3.jpg
2632,000831,1,1,1,000831_female_Asian_55/incorrect_mask.jpg
2633,000831,1,1,0,000831_female_Asian_55/mask4.jpg
2634,000831,1,1,0,000831_female_Asian_55/mask5.jpg
2635,000831,1,1,0,000831_female_Asian_55/mask1.jpg
2636,000831,1,1,2,000831_female_Asian_55/normal.jpg
2637,000831,1,1,0,000831_female_Asian_55/mask2.jpg
2638,000831,1,1,0,000831_female_Asian_55/mask3.jpg
2639,000900,1,1,1,000900_female_Asian_48/incorrect_mask.jpg
2640,000900,1,1,0,000900_female_Asian_48/mask4.jpg
2641,000900,1,1,0,000900_female_Asian_48/mask5.jpg
2642,000900,1,1,0,000900_female_Asian_48/mask1.jpg
2643,000900,1,1,2,000900_female_Asian_48/normal.jpg
2644,000900,1,1,0,000900_female_Asian_48/mask2.jpg
2645,000900,1,1,0,000900_female_Asian_48/mask3.jpg
2646,000901,1,1,1,000901_female_Asian_49/incorrect_mask.jpg
2647,000901,1,1,0,000901_female_Asian_49/mask4.jpg
2648,000901,1,1,0,000901_female_Asian_49/mask5.jpg
2649,000901,1,1,0,000901_female_Asian_49/mask1.jpg
2650,000901,1,1,2,000901_female_Asian_49/normal.jpg
2651,000901,1,1,0,000901_female_Asian_49/mask2.jpg
2652,000901,1,1,0,000901_female_Asian_49/mask3.jpg
2653,001002,1,1,1,001002_female_Asian_42/incorrect_mask.jpg
2654,001002,1,1,0,001002_female_Asian_42/mask4.jpg
2655,001002,1,1,0,001002_female_Asian_42/mask5.jpg
2656,001002,1,1,0,001002_female_Asian_42/mask1.jpg
2657,001002,1,1,2,001002_female_Asian_42/normal.jpg
2658,001002,1,1,0,001002_female_Asian_42/mask2.jpg
2659,001002,1,1,0,001002_female_Asian_42/mask3.jpg
2660,001003,0,0,1,001003_male_Asian_24/incorrect_mask.jpg
2661,001003,0,0,0,001003_male_Asian_24/mask4.jpg
2662,001003,0,0,0,001003_male_Asian_24/mask5.jpg
2663,001003,0,0,0,001003_male_Asian_24/mask1.jpg
2664,001003,0,0,2,001003_male_Asian_24/normal.jpg
2665,001003,0,0,0,001003_male_Asian_24/mask2.jpg
2666,001003,0,0,0,001003_male_Asian_24/mask3.jpg
2667,001004,1,0,1,001004_female_Asian_23/incorrect_mask.jpg
2668,001004,1,0,0,001004_female_Asian_23/mask4.jpg
2669,001004,1,0,0,001004_female_Asian_23/mask5.jpg
2670,001004,1,0,0,001004_female_Asian_23/mask1.jpg
2671,001004,1,0,2,001004_female_Asian_23/normal.jpg
2672,001004,1,0,0,001004_female_Asian_23/mask2.jpg
2673,001004,1,0,0,001004_female_Asian_23/mask3.jpg
2674,001005,0,0,1,001005_male_Asian_24/incorrect_mask.jpg
2675,001005,0,0,0,001005_male_Asian_24/mask4.jpg
2676,001005,0,0,0,001005_male_Asian_24/mask5.jpg
2677,001005,0,0,0,001005_male_Asian_24/mask1.jpg
2678,001005,0,0,2,001005_male_Asian_24/normal.jpg
2679,001005,0,0,0,001005_male_Asian_24/mask2.jpg
2680,001005,0,0,0,001005_male_Asian_24/mask3.jpg
2681,001006,1,0,1,001006_female_Asian_19/incorrect_mask.jpg
2682,001006,1,0,0,001006_female_Asian_19/mask4.jpg
2683,001006,1,0,0,001006_female_Asian_19/mask5.jpg
2684,001006,1,0,0,001006_female_Asian_19/mask1.jpg
2685,001006,1,0,2,001006_female_Asian_19/normal.jpg
2686,001006,1,0,0,001006_female_Asian_19/mask2.jpg
2687,001006,1,0,0,001006_female_Asian_19/mask3.jpg
2688,001008,1,1,1,001008_female_Asian_58/incorrect_mask.jpg
2689,001008,1,1,0,001008_female_Asian_58/mask4.jpg
2690,001008,1,1,0,001008_female_Asian_58/mask5.jpg
2691,001008,1,1,0,001008_female_Asian_58/mask1.jpg
2692,001008,1,1,2,001008_female_Asian_58/normal.jpg
2693,001008,1,1,0,001008_female_Asian_58/mask2.jpg
2694,001008,1,1,0,001008_female_Asian_58/mask3.jpg
2695,001009,1,1,1,001009_female_Asian_40/incorrect_mask.jpg
2696,001009,1,1,0,001009_female_Asian_40/mask4.jpg
2697,001009,1,1,0,001009_female_Asian_40/mask5.jpg
2698,001009,1,1,0,001009_female_Asian_40/mask1.jpg
2699,001009,1,1,2,001009_female_Asian_40/normal.jpg
2700,001009,1,1,0,001009_female_Asian_40/mask2.jpg
2701,001009,1,1,0,001009_female_Asian_40/mask3.jpg
2702,001010,0,1,1,001010_male_Asian_59/incorrect_mask.jpg
2703,001010,0,1,0,001010_male_Asian_59/mask4.jpg
2704,001010,0,1,0,001010_male_Asian_59/mask5.jpg
2705,001010,0,1,0,001010_male_Asian_59/mask1.jpg
2706,001010,0,1,2,001010_male_Asian_59/normal.jpg
2707,001010,0,1,0,001010_male_Asian_59/mask2.jpg
2708,001010,0,1,0,001010_male_Asian_59/mask3.jpg
2709,001011,0,1,1,001011_male_Asian_30/incorrect_mask.jpg
2710,001011,0,1,0,001011_male_Asian_30/mask4.jpg
2711,001011,0,1,0,001011_male_Asian_30/mask5.jpg
2712,001011,0,1,0,001011_male_Asian_30/mask1.jpg
2713,001011,0,1,2,001011_male_Asian_30/normal.jpg
2714,001011,0,1,0,001011_male_Asian_30/mask2.jpg
2715,001011,0,1,0,001011_male_Asian_30/mask3.jpg
2716,001012,1,0,1,001012_female_Asian_18/incorrect_mask.jpg
2717,001012,1,0,0,001012_female_Asian_18/mask4.jpg
2718,001012,1,0,0,001012_female_Asian_18/mask5.jpg
2719,001012,1,0,0,001012_female_Asian_18/mask1.jpg
2720,001012,1,0,2,001012_female_Asian_18/normal.jpg
2721,001012,1,0,0,001012_female_Asian_18/mask2.jpg
2722,001012,1,0,0,001012_female_Asian_18/mask3.jpg
2723,001013,1,0,1,001013_female_Asian_25/incorrect_mask.jpg
2724,001013,1,0,0,001013_female_Asian_25/mask4.jpg
2725,001013,1,0,0,001013_female_Asian_25/mask5.jpg
2726,001013,1,0,0,001013_female_Asian_25/mask1.jpg
2727,001013,1,0,2,001013_female_Asian_25/normal.jpg
2728,001013,1,0,0,001013_female_Asian_25/mask2.jpg
2729,001013,1,0,0,001013_female_Asian_25/mask3.jpg
2730,001014,0,0,1,001014_male_Asian_19/incorrect_mask.jpg
2731,001014,0,0,0,001014_male_Asian_19/mask4.jpg
2732,001014,0,0,0,001014_male_Asian_19/mask5.jpg
2733,001014,0,0,0,001014_male_Asian_19/mask1.jpg
2734,001014,0,0,2,001014_male_Asian_19/normal.jpg
2735,001014,0,0,0,001014_male_Asian_19/mask2.jpg
2736,001014,0,0,0,001014_male_Asian_19/mask3.jpg
2737,001015,1,0,1,001015_female_Asian_22/incorrect_mask.jpg
2738,001015,1,0,0,001015_female_Asian_22/mask4.jpg
2739,001015,1,0,0,001015_female_Asian_22/mask5.jpg
2740,001015,1,0,0,001015_female_Asian_22/mask1.jpg
2741,001015,1,0,2,001015_female_Asian_22/normal.jpg
2742,001015,1,0,0,001015_female_Asian_22/mask2.jpg
2743,001015,1,0,0,001015_female_Asian_22/mask3.jpg
2744,001016,0,0,1,001016_male_Asian_26/incorrect_mask.jpg
2745,001016,0,0,0,001016_male_Asian_26/mask4.jpg
2746,001016,0,0,0,001016_male_Asian_26/mask5.jpg
2747,001016,0,0,0,001016_male_Asian_26/mask1.jpg
2748,001016,0,0,2,001016_male_Asian_26/normal.jpg
2749,001016,0,0,0,001016_male_Asian_26/mask2.jpg
2750,001016,0,0,0,001016_male_Asian_26/mask3.jpg
2751,001017,0,0,1,001017_male_Asian_24/incorrect_mask.jpg
2752,001017,0,0,0,001017_male_Asian_24/mask4.jpg
2753,001017,0,0,0,001017_male_Asian_24/mask5.jpg
2754,001017,0,0,0,001017_male_Asian_24/mask1.jpg
2755,001017,0,0,2,001017_male_Asian_24/normal.jpg
2756,001017,0,0,0,001017_male_Asian_24/mask2.jpg
2757,001017,0,0,0,001017_male_Asian_24/mask3.jpg
2758,001018,1,0,1,001018_female_Asian_25/incorrect_mask.jpg
2759,001018,1,0,0,001018_female_Asian_25/mask4.jpg
2760,001018,1,0,0,001018_female_Asian_25/mask5.jpg
2761,001018,1,0,0,001018_female_Asian_25/mask1.jpg
2762,001018,1,0,2,001018_female_Asian_25/normal.jpg
2763,001018,1,0,0,001018_female_Asian_25/mask2.jpg
2764,001018,1,0,0,001018_female_Asian_25/mask3.jpg
2765,001019,0,0,1,001019_male_Asian_29/incorrect_mask.jpg
2766,001019,0,0,0,001019_male_Asian_29/mask4.jpg
2767,001019,0,0,0,001019_male_Asian_29/mask5.jpg
2768,001019,0,0,0,001019_male_Asian_29/mask1.jpg
2769,001019,0,0,2,001019_male_Asian_29/normal.jpg
2770,001019,0,0,0,001019_male_Asian_29/mask2.jpg
2771,001019,0,0,0,001019_male_Asian_29/mask3.jpg
2772,001021,1,1,1,001021_female_Asian_58/incorrect_mask.jpg
2773,001021,1,1,0,001021_female_Asian_58/mask4.jpg
2774,001021,1,1,0,001021_female_Asian_58/mask5.jpg
2775,001021,1,1,0,001021_female_Asian_58/mask1.jpg
2776,001021,1,1,2,001021_female_Asian_58/normal.jpg
2777,001021,1,1,0,001021_female_Asian_58/mask2.jpg
2778,001021,1,1,0,001021_female_Asian_58/mask3.jpg
2779,001022,0,0,1,001022_male_Asian_21/incorrect_mask.jpg
2780,001022,0,0,0,001022_male_Asian_21/mask4.jpg
2781,001022,0,0,0,001022_male_Asian_21/mask5.jpg
2782,001022,0,0,0,001022_male_Asian_21/mask1.jpg
2783,001022,0,0,2,001022_male_Asian_21/normal.jpg
2784,001022,0,0,0,001022_male_Asian_21/mask2.jpg
2785,001022,0,0,0,001022_male_Asian_21/mask3.jpg
2786,001023,0,0,1,001023_male_Asian_19/incorrect_mask.jpg
2787,001023,0,0,0,001023_male_Asian_19/mask4.jpg
2788,001023,0,0,0,001023_male_Asian_19/mask5.jpg
2789,001023,0,0,0,001023_male_Asian_19/mask1.jpg
2790,001023,0,0,2,001023_male_Asian_19/normal.jpg
2791,001023,0,0,0,001023_male_Asian_19/mask2.jpg
2792,001023,0,0,0,001023_male_Asian_19/mask3.jpg
2793,001024,0,1,1,001024_male_Asian_58/incorrect_mask.jpg
2794,001024,0,1,0,001024_male_Asian_58/mask4.jpg
2795,001024,0,1,0,001024_male_Asian_58/mask5.jpg
2796,001024,0,1,0,001024_male_Asian_58/mask1.jpg
2797,001024,0,1,2,001024_male_Asian_58/normal.jpg
2798,001024,0,1,0,001024_male_Asian_58/mask2.jpg
2799,001024,0,1,0,001024_male_Asian_58/mask3.jpg
2800,001024-1,1,0,1,001024-1_female_Asian_24/incorrect_mask.jpg
2801,001024-1,1,0,0,001024-1_female_Asian_24/mask4.jpg
2802,001024-1,1,0,0,001024-1_female_Asian_24/mask5.jpg
2803,001024-1,1,0,0,001024-1_female_Asian_24/mask1.jpg
2804,001024-1,1,0,2,001024-1_female_Asian_24/normal.jpg
2805,001024-1,1,0,0,001024-1_female_Asian_24/mask2.jpg
2806,001024-1,1,0,0,001024-1_female_Asian_24/mask3.jpg
2807,001025,0,0,1,001025_male_Asian_19/incorrect_mask.jpg
2808,001025,0,0,0,001025_male_Asian_19/mask4.jpg
2809,001025,0,0,0,001025_male_Asian_19/mask5.jpg
2810,001025,0,0,0,001025_male_Asian_19/mask1.jpg
2811,001025,0,0,2,001025_male_Asian_19/normal.jpg
2812,001025,0,0,0,001025_male_Asian_19/mask2.jpg
2813,001025,0,0,0,001025_male_Asian_19/mask3.jpg
2814,001026,0,1,1,001026_male_Asian_57/incorrect_mask.jpg
2815,001026,0,1,0,001026_male_Asian_57/mask4.jpg
2816,001026,0,1,0,001026_male_Asian_57/mask5.jpg
2817,001026,0,1,0,001026_male_Asian_57/mask1.jpg
2818,001026,0,1,2,001026_male_Asian_57/normal.jpg
2819,001026,0,1,0,001026_male_Asian_57/mask2.jpg
2820,001026,0,1,0,001026_male_Asian_57/mask3.jpg
